Respuesta,Modelo_ID,Familia,Escenario,Termino,Estimacion,Error_estandar,IC95_inferior,IC95_superior,Coeficiente_alias
Nitratos,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin N,-1739.721798299639,460.2916854892119,-2641.8935018584943,-837.5500947407837,FALSE
Nitratos,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin P,-264.20753669240526,445.389064981353,-1137.170104055857,608.7550306710466,FALSE
Nitratos,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Zn,-660.0669870994171,472.1549055494162,-1585.490601976273,265.3566277774386,FALSE
Nitratos,M2_CE_original,M2,M2_CE_original,Suelo_CE,-2.8823651482303965,2.266781290616804,-7.325256477839332,1.5605261813785387,FALSE
Nitratos,M2_CE_original,M2,M2_CE_original,Suelo_T,246.74180189373894,315.30617767351845,-371.25830634635713,864.7419101338351,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,(Intercept),2599.200838834692,5270.671875761161,-7731.316037657182,12929.717715326566,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,Replication2,-216.00941402766426,246.50213055061482,-699.1535899068692,267.13476185154076,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,Replication3,-300.02876112174954,342.8634240527498,-972.0410722651391,371.98355002164,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,Dose_percent75,833.9318811046901,222.80831081934537,397.2275918987732,1270.636170310607,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionControl,-1808.392063310514,461.4276981766165,-2712.790351736682,-903.9937748843457,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin B,-238.90027685485762,483.2051428009092,-1185.9823567446397,708.1818030349243,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Cu,-414.69610757581347,458.91961181480485,-1314.178546732831,484.78633158120397,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Fe,81.91326239057257,477.50658164949346,-853.9996376424347,1017.8261624235797,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin K,-609.8874868352598,477.81891123374203,-1546.4125528533941,326.63757918287456,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Mg y S,-417.73839426118644,454.77707202823535,-1309.1014554365277,473.62466691415483,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Mn,-459.7511611113567,458.0445803512574,-1357.5185385998211,438.0162163771078,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Mo,-172.92888561570584,469.20493748090087,-1092.5705630782716,746.7127918468598,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin N,-1739.721798299629,460.29168548921075,-2641.893501858482,-837.5500947407759,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin P,-264.20753669239815,445.3890649813527,-1137.1701040558494,608.7550306710532,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Zn,-660.0669870994193,472.15490554941704,-1585.4906019762766,265.3566277774381,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,Suelo_CE_corregida_OLS,-3.098317906299172,2.4366132329534937,-7.874079842888019,1.6774440302896756,FALSE
Nitratos,M2_CE_corregida,M2,M2_CE_corregida,Suelo_T,246.74180189373956,315.3061776735189,-371.2583063463575,864.7419101338365,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,(Intercept),1659.761046995196,5194.449383590735,-8521.359744842644,11840.881838833036,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,Replication2,-221.69428997382968,246.60820033491277,-705.0463626302587,261.6577826825993,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,Replication3,-307.14390068348916,343.0783921071159,-979.5775492134363,365.289747846458,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,Dose_percent75,831.0627961027617,222.3369343924472,395.2824046935652,1266.8431875119581,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionControl,-1812.1537370849542,460.52750669552097,-2714.7876502081754,-909.5198239617331,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin B,-240.2668008165281,482.10153341017593,-1185.185806300473,704.6522046674168,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Cu,-410.2353732640116,456.44656282770114,-1304.870636406306,484.3998898782826,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Fe,84.20836367329298,476.468192008888,-849.6692926641275,1018.0860200107135,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin K,-610.6842582742223,476.81017812022884,-1545.2322073898708,323.8636908414262,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Mg y S,-417.196567219852,453.32804759267685,-1305.7195405014986,471.3264060617946,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Mn,-461.03593121169496,456.7078694892294,-1356.1833554105845,434.1114929871946,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Mo,-177.2003585685447,468.1986266107108,-1094.8696667255379,740.4689495884484,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin N,-1739.2177761152957,458.43005059533,-2637.7406752821425,-840.694876948449,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin P,-267.838708137782,444.95710602530175,-1139.9546359473734,604.2772196718095,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Zn,-664.5792086488731,471.83606132779687,-1589.3778888513548,260.21947155360874,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,Suelo_N,-41.64912750973055,31.82762244334118,-104.03126749867926,20.733012479218168,FALSE
Nitratos,M2_Indice_N,M2,M2_Indice_N,Suelo_T,254.03497230233302,315.4559256036657,-364.25864188085177,872.3285864855178,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,(Intercept),1818.5117165054367,5207.1487254044805,-8387.499785287346,12024.523218298218,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,Replication2,-217.25751358915193,247.76334623373467,-702.8736722072719,268.358645028968,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,Replication3,-302.50496697792585,344.4055794644861,-977.5399027283186,372.5299687724669,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,Dose_percent75,836.1325037564358,222.4983436595209,400.0357501837748,1272.2292573290968,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionControl,-1802.2547645621737,460.4607029095168,-2704.7577422648264,-899.7517868595208,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin B,-234.42079688219965,482.76405997567707,-1180.6383544345267,711.7967606701275,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Cu,-409.8125513449025,458.3127085764968,-1308.1054601548362,488.4803574650312,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Fe,85.0895292703712,477.41241786844444,-850.63880975178,1020.8178682925222,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin K,-606.9381179817364,477.6837295609791,-1543.1982279212552,329.32199195778264,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Mg y S,-410.18550303985194,453.68299321251436,-1299.40416973638,479.03316365667615,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Mn,-456.36506033289277,457.7659350744062,-1353.5862930787289,440.85617241294335,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Mo,-165.0351786327102,467.68044187722774,-1081.6888447120764,751.6184874466561,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin N,-1737.3150161672113,460.2531720739265,-2639.411233432107,-835.2187989023154,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin P,-258.3462883444591,444.82057576026017,-1130.194616834569,613.5020401456509,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Zn,-655.9867024826108,471.9717417547748,-1581.0513163219694,269.0779113567479,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,Suelo_P,-28.45840393216623,22.584367595305796,-72.72376441896559,15.806956554633128,FALSE
Nitratos,M2_Indice_P,M2,M2_Indice_P,Suelo_T,242.33030209317147,315.1023564148366,-375.2703164799083,859.9309206662512,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,(Intercept),1761.3188689704973,5200.871391975876,-8432.389059302219,11955.026797243212,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,Replication2,-214.66606440232212,245.1013982354937,-695.0648049438897,265.73267613924554,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,Replication3,-299.3863751558479,341.85127492241656,-969.4148740037843,370.6421236920886,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,Dose_percent75,832.5529342008996,222.74142015622596,395.9797506946967,1269.1261177071024,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionControl,-1807.3986850670778,460.50418825983155,-2709.9868940563474,-904.8104760778081,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin B,-236.24742739958222,482.19613124525466,-1181.3518446402813,708.856989841117,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin Cu,-411.8482229018046,457.7211909534893,-1308.9817571706437,485.28531136703447,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin Fe,85.56885185600932,476.82616042083714,-849.0104225688315,1020.1481262808502,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin K,-606.7494350492608,476.88838570432466,-1541.4506710297371,327.95180093121553,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin Mg y S,-415.20420105471516,453.77236438798207,-1304.59803525516,474.1896331457297,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin Mn,-455.81505109656797,456.54172784323526,-1350.636837669309,439.0067354761731,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin Mo,-168.6660218369495,467.22924713200337,-1084.435346215676,747.103302541777,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin N,-1732.8796228125173,458.0149548293475,-2630.5889342780383,-835.1703113469962,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin P,-264.08901714220286,445.0153245048959,-1136.3190531717987,608.1410188873931,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,Omission_descriptionSin Zn,-658.9150636135805,471.7471772461833,-1583.5395310160998,265.70940378893874,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,Suelo_K,-14.528808346350978,11.304083752008605,-36.68481250028785,7.627195807585888,FALSE
Nitratos,M2_Indice_K,M2,M2_Indice_K,Suelo_T,247.2988625439917,315.18058236001264,-370.45507888163297,865.0528039696164,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,(Intercept),-3869.0252670814643,7708.05773840593,-18976.818434357087,11238.767900194158,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Replication2,-35.212081679040324,220.00214239460402,-466.41628077246423,395.99211741438353,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Replication3,-122.86454326135882,425.117937450281,-956.0957006639095,710.3666141411919,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Dose_percent75,993.7101417005485,258.0849076238428,487.8637227578167,1499.5565606432804,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionControl,-1623.7714720339932,459.8190052348551,-2525.016722294309,-722.5262217736771,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin B,-88.72152151185648,509.8935702999942,-1088.112919299845,910.6698762761322,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Cu,-221.43787287988138,454.20704080024194,-1111.6836728483556,668.8079270885928,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Fe,141.81968819929338,492.62799508560164,-823.7311821684858,1107.3705585670725,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin K,-347.63121670215196,506.61451216931874,-1340.5956605540168,645.3332271497128,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Mg y S,-290.64930764002366,449.4594826328598,-1171.589893600429,590.2912783203815,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Mn,-257.01353691930797,447.75770152559176,-1134.6186319094677,620.5915580708519,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Mo,53.33661183256052,464.9604166428034,-857.9858047873341,964.6590284524551,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin N,-1618.2993733985309,456.57618804397856,-2513.188701964729,-723.4100448323329,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin P,-132.33720706921451,447.5550462366068,-1009.5450976929639,744.8706835545348,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Omission_descriptionSin Zn,-538.3062037309659,482.9909178456699,-1484.9684027084788,408.3559952465471,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Suelo_pH,27.16865437564843,177.48251572866874,-320.6970764525423,375.0343852038392,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Suelo_T,244.52572194645833,325.3327878367316,-393.1265422135356,882.1779861064523,FALSE
Nitratos,M2_Exploratorio_pH_T_Hv,M2,M2_Exploratorio_pH_T_Hv,Suelo_Hv,303.2872639134628,324.40685826594313,-332.55017828778574,939.1247061147114,FALSE
Potasio_savia,M0_Repeticion,M0,Diseño_reducido,(Intercept),4262.500000000002,84.44812519562885,4096.981674616569,4428.018325383435,FALSE
Potasio_savia,M0_Repeticion,M0,Diseño_reducido,Replication2,424.9999999999994,119.42768396863941,190.92173942146613,659.0782605785326,FALSE
Potasio_savia,M0_Repeticion,M0,Diseño_reducido,Replication3,724.9999999999987,168.89625039125758,393.9633492331339,1056.0366507668637,FALSE
Potasio_savia,M1_Tratamientos,M1,Diseño_completo,(Intercept),4171.875000000005,186.39805765991855,3806.534806986564,4537.215193013445,FALSE
Potasio_savia,M1_Tratamientos,M1,Diseño_completo,Replication2,424.99999999999955,108.06819493309577,213.18633793113185,636.8136620688672,FALSE
Potasio_savia,M1_Tratamientos,M1,Diseño_completo,Replication3,740.6249999999987,166.54427353028896,414.1982238806324,1067.051776119365,FALSE
Potasio_savia,M1_Tratamientos,M1,Diseño_completo,Dose_percent75,74.99999999999953,108.06819493309573,-136.8136620688681,286.81366206886713,FALSE
Potasio_savia,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionControl,-360.00000000000017,236.7655524548881,-824.0604828115809,104.06048281158053,FALSE
Potasio_savia,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin B,-21.875000000000078,252.86572086709228,-517.4918128995009,473.7418128995008,FALSE
Potasio_savia,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Cu,140.0000000000002,236.7655524548882,-324.06048281158064,604.0604828115811,FALSE
Potasio_savia,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Fe,128.1249999999992,252.86572086709222,-367.49181289950155,623.7418128995,FALSE
Potasio_savia,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin K,-246.87499999999642,252.86572086709222,-742.4918128994972,248.74181289950434,FALSE
Potasio_savia,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Mg y S,319.9999999999999,236.7655524548881,-144.0604828115808,784.0604828115806,FALSE
Potasio_savia,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Mn,-100.00000000000009,236.76555245488805,-564.0604828115806,364.0604828115805,FALSE
Potasio_savia,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Mo,519.9999999999997,236.76555245488808,55.93951718841902,984.0604828115803,FALSE
Potasio_savia,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin N,-140.0000000000001,236.7655524548882,-604.060482811581,324.06048281158075,FALSE
Potasio_savia,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin P,220.00000000000009,236.76555245488814,-244.06048281158067,684.0604828115809,FALSE
Potasio_savia,M1_Tratamientos,M1,Diseño_completo,Omission_descriptionSin Zn,178.12499999999977,252.8657208670923,-317.49181289950116,673.7418128995007,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,(Intercept),4362.039390355501,2687.0222738203547,-904.5242663323934,9628.603047043396,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,Replication2,256.0129444856097,127.28895790946218,6.526586983063822,505.4993019881556,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,Replication3,552.5519004611828,177.0480760367435,205.53767142916547,899.5661294932,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,Dose_percent75,-50.62888144487584,115.05392523144361,-276.1345748985053,174.87681200875363,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,Omission_descriptionControl,-548.0518181732135,238.27238620723887,-1015.0656951394017,-81.03794120702537,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin B,-173.39559374524,249.51783964800788,-662.4505594553355,315.6593719648554,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Cu,-25.956721946816874,236.9772586615715,-490.432148923497,438.51870502986327,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Fe,42.648656368145495,246.57521230062207,-440.6387597410737,525.9360724773647,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin K,-375.79948948672785,246.7364932892064,-859.4030163335724,107.8040373601167,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Mg y S,169.66071456361948,234.83813081162884,-290.62202182717306,629.943450954412,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Mn,-273.7817946485999,236.52540924800184,-737.3715967746834,189.80800747748373,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Mo,305.9042523083819,242.28840296232187,-168.98101749776896,780.7895221145327,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin N,-323.27323737081446,237.68577111053085,-789.1373487474549,142.59087400582598,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin P,112.00444176146922,229.99034458286425,-338.7766336209447,562.7855171438831,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,Omission_descriptionSin Zn,97.03429760799332,243.81170972023372,-380.8366534436648,574.9052486596514,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,Suelo_CE,-2.8890797045348684,1.1705222492266962,-5.183303313019193,-0.594856096050544,FALSE
Potasio_savia,M2_CE_original,M2,M2_CE_original,Suelo_T,46.74086480465421,162.81804416386916,-272.38250175652934,365.8642313658378,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,(Intercept),5190.26459884449,2721.6735573431147,-144.21557354801462,10524.744771236994,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,Replication2,256.0129444856141,127.28895790946224,6.5265869830681424,505.49930198816014,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,Replication3,552.5519004611882,177.04807603674365,205.53767142917064,899.5661294932058,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,Dose_percent75,-50.62888144487278,115.05392523144378,-276.1345748985026,174.87681200875704,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionControl,-548.0518181732074,238.27238620723915,-1015.0656951393961,-81.03794120701866,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin B,-173.3955937452305,249.51783964800788,-662.4505594553259,315.65937196486493,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Cu,-25.956721946805988,236.97725866157123,-490.4321489234856,438.5187050298736,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Fe,42.64865636815488,246.5752123006223,-440.6387597410648,525.9360724773745,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin K,-375.7994894867179,246.7364932892064,-859.4030163335624,107.80403736012664,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Mg y S,169.66071456362678,234.83813081162896,-290.622021827166,629.9434509544195,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Mn,-273.78179464858994,236.52540924800164,-737.3715967746732,189.80800747749328,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Mo,305.9042523083901,242.2884029623219,-168.98101749776083,780.789522114541,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin N,-323.27323737080445,237.68577111053062,-789.1373487474445,142.5908740058356,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin P,112.00444176147612,229.99034458286445,-338.7766336209382,562.7855171438904,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,Omission_descriptionSin Zn,97.03429760799092,243.81170972023455,-380.83665344366875,574.9052486596506,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,Suelo_CE_corregida_OLS,-3.1055355310486905,1.2582201969543276,-5.571647117079173,-0.6394239450182084,FALSE
Potasio_savia,M2_CE_corregida,M2,M2_CE_corregida,Suelo_T,46.74086480465491,162.81804416386964,-272.38250175652956,365.8642313658394,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,(Intercept),4244.289748402339,2685.346831238207,-1018.9900408245467,9507.569537629224,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,Replication2,255.0335127705149,127.48772784632281,5.157566191722196,504.9094593493076,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,Replication3,550.6799148699386,177.35940906874177,203.05547309520472,898.3043566446725,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,Dose_percent75,-50.05675115655385,114.94034076529105,-275.33981905652433,175.22631674341662,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionControl,-546.6684026754801,238.07645228183546,-1013.2982491478776,-80.03855620308263,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin B,-170.64167457014767,249.22946196526019,-659.1314200220577,317.8480708817623,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Cu,-17.125069984271846,235.96674846634934,-479.61989697831655,445.3697570097729,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Fe,47.151106659931756,246.31722346525302,-435.63065133196415,529.9328646518277,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin K,-373.1097938977146,246.4940182037517,-856.2380695770679,110.01848178163868,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Mg y S,174.2097786274173,234.35458625508684,-285.1252104325529,633.5447676873875,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Mn,-270.3697224669882,236.10183477939202,-733.1293186345965,192.38987370062017,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Mo,307.477427179768,242.0421502865898,-166.92518738194798,781.8800417414839,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin N,-317.85478856068477,236.99214157315825,-782.3593860440749,146.6498089227054,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin P,111.36696191053221,230.02710517818164,-339.4861642387038,562.2200880597682,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,Omission_descriptionSin Zn,94.79882978803211,243.92257553863277,-383.2894182676881,572.8870778437523,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,Suelo_N,-40.62440423880163,16.45375645473923,-72.87376689009052,-8.37504158751274,FALSE
Potasio_savia,M2_Indice_N,M2,M2_Indice_N,Suelo_T,52.73671257904413,163.07956968281087,-266.89924399926514,372.3726691573534,FALSE
Potasio_savia,M2_Indice_P,M2,M2_Indice_P,(Intercept),4416.362421291938,2680.308892954209,-837.0430088983121,9669.767851482187,FALSE
Potasio_savia,M2_Indice_P,M2,M2_Indice_P,Replication2,250.1716508178109,127.53280831378352,0.2073465227952056,500.1359551128266,FALSE
Potasio_savia,M2_Indice_P,M2,M2_Indice_P,Replication3,544.9450796608384,177.2780817490486,197.4800394327031,892.4101198889737,FALSE
Potasio_savia,M2_Indice_P,M2,M2_Indice_P,Dose_percent75,-51.72807690933886,114.52799230962457,-276.202941836203,172.7467880175253,FALSE
Potasio_savia,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionControl,-546.7780015815185,237.01587604806807,-1011.3291186357319,-82.22688452730512,FALSE
Potasio_savia,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin B,-172.8641749160332,248.4962253600649,-659.9167766217604,314.18842678969395,FALSE
Potasio_savia,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Cu,-25.402507775812087,235.91022521756264,-487.7865492022348,436.9815336506107,FALSE
Potasio_savia,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Fe,43.6582696784777,245.7415404665948,-437.9951496360481,525.3116889930035,FALSE
Potasio_savia,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin K,-376.2241194341426,245.88119446547432,-858.1512605864723,105.70302171818707,FALSE
Potasio_savia,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Mg y S,173.4214462549133,233.52714228363607,-284.2917526210134,631.13464513084,FALSE
Potasio_savia,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Mn,-274.9529841183089,235.62878100358517,-736.7853948853358,186.87942664871804,FALSE
Potasio_savia,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin Mo,308.30009737761407,240.73213835983074,-163.53489380765416,780.1350885628823,FALSE
Potasio_savia,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin N,-325.71344084248875,236.9090523767024,-790.0551835008255,138.62830181584792,FALSE
Potasio_savia,M2_Indice_P,M2,M2_Indice_P,Omission_descriptionSin P,115.13817234753694,228.96533359273792,-333.6338814942294,563.9102261893032,FALSE
